customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
R_RIS6I9ekQzl33Yl,1007,7,135.74,1,2,2,5,At Risk
R_RIaFaa0njICIcPT,571,7,179.77,1,2,2,5,At Risk
R_RIab1TrbMHv4dm9,260,13,680.29,2,2,4,8,Loyal
R_RJnfiCljP85kkKt,244,23,705.44,3,3,4,10,Champions
R_RK5cwWjrNzWCfLj,206,37,730.04,3,4,4,11,Champions
R_RKOvCgLEqnbraIV,514,4,84.98,1,1,1,3,Lapsed
R_RLDhRWGJ2OGQan7,130,43,774.08,4,4,4,12,Champions
R_RLkY8gV3T48ZcoF,266,18,355.83,2,3,3,8,Loyal
R_ROHAyuym1IR7zJT,821,2,122.49,1,1,2,4,Lapsed
R_RP0Rwpy5j0LtLDb,193,13,262.57,4,2,2,8,Loyal
R_RPruSl134deuxOh,253,15,854.51,2,3,4,9,Loyal
R_RPsG6lwAEr4IirL,576,5,77.22,1,1,1,3,Lapsed
R_RPudbSO1mm9KZSp,428,11,379.66,1,2,3,6,At Risk
R_RREIEbVUb6F2t2h,337,3,99.83,2,1,1,4,Lapsed
R_RRdfI1nTggkIRdD,307,12,343.35,2,2,3,7,Loyal
R_RRg5d7PYVofKVR7,356,12,438.45,2,2,3,7,Loyal
R_RUiKvns4bLPdv1v,278,19,538.87,2,3,3,8,Loyal
R_RUm7V3LssbCRwQh,292,6,133.79,2,2,2,6,At Risk
R_RWDVTpd1w4ZP8lj,121,18,517.63,4,3,3,10,Champions
R_RWEU3Avr3Ff1d5f,190,10,332.33,4,2,3,9,Loyal
R_RaeWxaWjb7z8CLT,135,21,563.0600000000001,4,3,3,10,Champions
R_RekNI4I8FXKS9lT,272,21,244.38,2,3,2,7,Loyal
R_RerDmi1QA7PsovL,221,1,109.99,3,1,1,5,At Risk
R_RfThNEyjDIX9xwl,193,24,563.8,4,3,3,10,Champions
R_RhiUIvJQ2lPbhap,259,7,181.9,2,2,2,6,At Risk
R_Rk6QaXPtRCxwSLT,140,11,600.24,4,2,3,9,Loyal
R_RlSNQ6510NQghgZ,241,117,1567.44,3,4,4,11,Champions
R_RlYyUhsDFvyGwX7,124,102,2818.42,4,4,4,12,Champions
R_RqX2bVT7ipyS3h7,886,4,55.09,1,1,1,3,Lapsed
R_RrAzSSEpdQYcUx3,238,55,1266.1,3,4,4,11,Champions
R_RsM6KRZLojriHU5,280,9,391.75,2,2,3,7,Loyal
R_Rw7CA3irllJSRH3,164,64,1115.58,4,4,4,12,Champions
R_RxeYwKZ5Zu9SiT7,942,1,5.0,1,1,1,3,Lapsed
R_Ry8uWyojfGauVEZ,389,9,383.40999999999997,2,2,3,7,Loyal
R_Rz7BADJXe1GMWQ1,384,1,19.99,2,1,1,4,Lapsed
R_SBiEJOUFyfjK5eF,309,25,333.42,2,3,3,8,Loyal
R_SC38DnC6mtyMrDz,798,2,33.98,1,1,1,3,Lapsed
R_SDA9FNV5BkNoxPj,428,6,72.87,1,2,1,4,Lapsed
R_SDngZDpmHNEeIBH,167,29,789.3,4,4,4,12,Champions
R_SDxHC9YZwYTKedz,191,36,540.61,4,4,3,11,Champions
R_SE2qI33L0z1rw2J,232,11,241.32,3,2,2,7,Loyal
R_SE8gIJVx1g0m6T7,197,30,470.75,3,4,3,10,Champions
R_SGAAoUST7I3bMpr,195,26,1980.03,4,3,4,11,Champions
R_SGKBwA3GI43FYlj,247,15,293.63,3,3,2,8,Loyal
R_SH9KwMo2tRoWdJn,112,14,249.09,4,3,2,9,Loyal
R_SIV2laobfDdRRpn,276,5,259.51,2,1,2,5,At Risk
R_SIWNWQmjel55jzP,184,12,212.03,4,2,2,8,Loyal
R_SNUZbqGQUi0m9yh,230,24,511.19,3,3,3,9,Loyal
R_SPgUY20fCYUgXtf,123,15,228.6,4,3,2,9,Loyal
R_SSIp9k1v28goIiR,1094,3,25.36,1,1,1,3,Lapsed
R_STNOEWFecrQlOHn,426,5,74.28999999999999,1,1,1,3,Lapsed
R_SV0JxIoAjGBzoyJ,438,37,629.63,1,4,3,8,Loyal
R_SVHcBOlErkMEJjP,200,37,959.54,3,4,4,11,Champions
R_SVjRFGTZae7kgBX,684,4,475.88,1,1,3,5,At Risk
R_SVmBvLv4VYHH09X,996,8,174.62,1,2,2,5,At Risk
R_SZVk7qgCCS7GBkR,287,12,203.04,2,2,2,6,At Risk
R_SZxS1wRL7j2vEk1,397,11,210.82,2,2,2,6,At Risk
R_T0dG5GjDneWRmUx,240,18,444.36,3,3,3,9,Loyal
R_T1tQcAWNuIjTeGB,218,8,168.69,3,2,2,7,Loyal
R_T2cW0jWTLQ3jpYZ,1114,6,114.02000000000001,1,2,1,4,Lapsed
R_T2e734rM54MBDON,314,3,99.98,2,1,1,4,Lapsed
R_T4THXKAQCwg9ZXb,185,6,194.38,4,2,2,8,Loyal
R_T5DC7dqaf9rgfPr,357,20,847.11,2,3,4,9,Loyal
R_T5bktxnjxE8B7ON,839,7,240.45000000000002,1,2,2,5,At Risk
R_T5eIGFma6kcMlgd,326,1,13.99,2,1,1,4,Lapsed
R_T7M3PV3PTCNrGxz,689,18,373.55,1,3,3,7,Loyal
R_T7v2MVF1Q9nTL2N,184,10,297.47,4,2,2,8,Loyal
R_TaWqCKHh5CNkWhb,243,45,838.96,3,4,4,11,Champions
R_TaZ5ro6xrlPTVXX,149,11,250.75,4,2,2,8,Loyal
R_TcSJ9ex2QSL6adP,260,29,667.9599999999999,2,4,4,10,Champions
R_TcjKmH0V8Aiprbj,559,15,278.62,1,3,2,6,At Risk
R_TdRNPgZezqRSQr7,912,1,12.96,1,1,1,3,Lapsed
R_ThYIl4DOmKJ6ADv,465,10,446.58,1,2,3,6,At Risk
R_Thedjrv7zp1BGwh,171,11,351.93,4,2,3,9,Loyal
R_ThgquWaLDQWLCcp,198,18,479.49,3,3,3,9,Loyal
R_Thn6rAkosxWmMVz,187,11,182.07,4,2,2,8,Loyal
R_Ti3cm30P8q5pSAF,209,12,165.74,3,2,2,7,Loyal
R_TiKImT7l7MFo2id,265,14,395.40999999999997,2,3,3,8,Loyal
R_TmUTipQ7flj3x5f,255,24,436.83,2,3,3,8,Loyal
R_TmZ0K9e559ejvl7,899,5,153.68,1,1,2,4,Lapsed
R_TnZKYgbGLyAswBH,352,11,297.01,2,2,2,6,At Risk
R_Tnr9VpjriIG3RYt,1056,12,186.98,1,2,2,5,At Risk
R_TpEQYREH4SCVi7L,140,28,1128.04,4,4,4,12,Champions
R_TpT2Qb24RrLIW8V,149,6,512.0,4,2,3,9,Loyal
R_TtK3Qkb3c3EIeoV,293,24,958.0,2,3,4,9,Loyal
R_TtjiPpPxtkd5Vnz,243,22,594.25,3,3,3,9,Loyal
R_TuQNY5iHho0sERH,254,49,945.87,2,4,4,10,Champions
R_TuS87GjLjJcOQRb,266,30,885.68,2,4,4,10,Champions
R_TuY2sx5OLfm369j,495,1,5.99,1,1,1,3,Lapsed
R_TvDc68p9cLsBbO1,850,1,25.76,1,1,1,3,Lapsed
R_TwkOLlpYpSqvIUp,334,17,217.9,2,3,2,7,Loyal
R_TwqkiWpv7r8ygAV,470,9,160.2,1,2,2,5,At Risk
R_UAaA5NePwESoCs1,271,8,104.4,2,2,1,5,At Risk
R_UAsOi0K88YXJciJ,137,3,47.64,4,1,1,6,At Risk
R_UDu8kaov2do91g5,151,4,64.85,4,1,1,6,At Risk
R_UDvkKEiLDLMVBOV,324,4,152.88000000000002,2,1,2,5,At Risk
R_UEke64xAaOG3mTf,328,20,651.0699999999999,2,3,3,8,Loyal
R_UF52Dim93HpU7Id,284,16,306.51,2,3,3,8,Loyal
R_UFrfTy7RlXqKDOV,147,17,233.17000000000002,4,3,2,9,Loyal
R_UGCPN0ojGys6AM1,331,6,192.45999999999998,2,2,2,6,At Risk
R_UGXkmUaPs73P0KB,867,8,113.89,1,2,1,4,Lapsed
R_UJy9bvJSlz6m5bP,232,31,727.74,3,4,4,11,Champions
R_ULx5LxsLFAmehW1,708,6,150.39,1,2,2,5,At Risk
R_UMB3TmQ4xi2VrUJ,283,11,165.32999999999998,2,2,2,6,At Risk
R_UPXamGKtmf4RVIZ,662,6,79.03,1,2,1,4,Lapsed
R_UQ4pyE8gimCPOhj,188,29,575.68,4,4,3,11,Champions
R_UQoYDne6ZzayUxP,115,18,710.1899999999999,4,3,4,11,Champions
R_URRtiKcS7CPrnwd,135,18,399.87,4,3,3,10,Champions
R_USJD2iFMcaC6Wjf,926,5,90.11,1,1,1,3,Lapsed
R_USaHS49dLRXDYPv,267,2,32.19,2,1,1,4,Lapsed
R_USc2JrcVi09Tvln,223,60,1728.83,3,4,4,11,Champions
R_UVL99rIVOk3yOFH,1110,4,77.71,1,1,1,3,Lapsed
R_UVM6YBvaArzpRjb,301,30,515.04,2,4,3,9,Loyal
R_UVyQeFE7FoVZziN,339,7,157.13,2,2,2,6,At Risk
R_UWP9RkoQfSxuvIZ,138,7,58.42,4,2,1,7,Loyal
R_UWl7Tnh9WjcOABH,240,46,328.86,3,4,3,10,Champions
R_UWlLZdb69GeLobf,289,8,117.46000000000001,2,2,1,5,At Risk
R_UWoHCQ8zPRgM7hD,224,20,1213.45,3,3,4,10,Champions
R_UYnxzc7r6Sz2xYl,201,11,280.42,3,2,2,7,Loyal
R_UZ8htLc08E86uE9,219,66,1454.1,3,4,4,11,Champions
R_UaIHgvwhO8zbFkJ,344,10,409.69,2,2,3,7,Loyal
R_UaUT55gxGPcEyR3,251,48,1523.19,3,4,4,11,Champions
R_UfNA0a43D43oMU1,294,1,33.88,2,1,1,4,Lapsed
R_Ugu6UIiT96oWHBL,601,7,133.27,1,2,2,5,At Risk
R_UhbMyvmOnH4wqTD,313,1,6.99,2,1,1,4,Lapsed
R_Ui78k1hRGuGWhln,205,28,974.62,3,4,4,11,Champions
R_UiGJcgWtDtZPfih,149,26,528.16,4,3,3,10,Champions
R_UiIUxvUcBZnSJLb,131,14,161.63,4,3,2,9,Loyal
R_UihNZwbPByeeh5n,549,2,45.98,1,1,1,3,Lapsed
R_Uit4G2WjoT7WM6d,173,18,220.21,4,3,2,9,Loyal
R_UlOQHrMf1EiWKQx,145,11,211.51,4,2,2,8,Loyal
R_UmBwrqd2lGfqkp3,367,32,992.8399999999999,2,4,4,10,Champions
R_UoKvleOAsSQd7Gx,175,5,172.51999999999998,4,1,2,7,Loyal
R_UrQfognZjR4q5CF,869,9,103.64,1,2,1,4,Lapsed
R_UxUPzvBlS75I6ul,209,38,728.58,3,4,4,11,Champions
R_UxVZdLDXWoy4nO9,136,17,385.09000000000003,4,3,3,10,Champions
R_UxpqIzxxhvziAa5,219,40,1165.18,3,4,4,11,Champions
R_V1EWFs6tkv2DaMN,142,23,669.95,4,3,4,11,Champions
R_V1FcKCDaVRBroBj,257,7,166.76999999999998,2,2,2,6,At Risk
R_V3SldNSpvYAFDSp,367,3,64.72999999999999,2,1,1,4,Lapsed
R_V416ZQ4Q4ElD1yF,896,8,119.72,1,2,1,4,Lapsed
R_V43VJZ8PVo1w0ff,203,18,295.29,3,3,2,8,Loyal
R_V4neEkWLuLjezW9,307,4,96.99,2,1,1,4,Lapsed
R_V56BAcnStxtI0sF,140,10,270.12,4,2,2,8,Loyal
R_VKZzr77ll29A1iN,203,12,248.48,3,2,2,7,Loyal
R_VL9AaDH7tfS4d8Z,536,5,136.24,1,1,2,4,Lapsed
R_VLmTvhwazA2Ng9X,207,32,661.81,3,4,4,11,Champions
R_VOnKIVzg9qHTJbH,309,123,1963.07,2,4,4,10,Champions
R_VPWGdK1zBBekfAJ,150,13,244.2,4,2,2,8,Loyal
R_VUuTFGkN2NYoiCB,1139,5,58.57,1,1,1,3,Lapsed
R_VVk7njfjYpJwkRH,310,4,78.08,2,1,1,4,Lapsed
R_VW1PxIUbWYqPHGx,633,1,10.99,1,1,1,3,Lapsed
R_VWudwQNRRVLmPIJ,785,10,629.77,1,2,3,6,At Risk
R_VXC0BdnooFFzNyF,1291,1,6.51,1,1,1,3,Lapsed
R_W3empn2lGXa2u3v,358,6,106.75,2,2,1,5,At Risk
R_W80kzJbCa8CD9UB,208,78,1345.69,3,4,4,11,Champions
R_Wd4NW3fCsUmgTfz,247,52,1364.51,3,4,4,11,Champions
R_WdjRiujyi439QUV,188,11,296.0,4,2,2,8,Loyal
R_WeUTXBXyijB097X,252,40,1306.6,3,4,4,11,Champions
R_WerZwuLkMK4zfVf,133,59,1202.08,4,4,4,12,Champions
R_WfcQjcLLrgyyhZD,185,15,315.7,4,3,3,10,Champions
R_Wflh7jXpugM20Dv,236,29,473.02,3,4,3,10,Champions
R_WiHgd4U8fkn5ZsZ,487,4,96.35,1,1,1,3,Lapsed
R_Wj4UUQUNrJKEYKJ,294,21,836.73,2,3,4,9,Loyal
R_Wj7VKgJWJGbo1zj,230,27,694.32,3,3,4,10,Champions
R_WjMJipdvxGlCPxn,344,6,88.62,2,2,1,5,At Risk
R_WlmRXQCE6kRjeeJ,111,73,1478.54,4,4,4,12,Champions
R_WqHyMGcSkgIXRw5,258,24,491.23,2,3,3,8,Loyal
R_WqUKHIsK6AUZTW1,162,2,12.059999999999999,4,1,1,6,At Risk
R_Wr3OvD5tOnb6kmZ,351,15,354.67,2,3,3,8,Loyal
R_Wvek6KTbhuRTUxb,203,15,361.21,3,3,3,9,Loyal
R_WwInNEyYEbNjgWt,246,21,466.6,3,3,3,9,Loyal
R_WwVKVhGu4erKLWV,222,21,413.32,3,3,3,9,Loyal
R_Wx1K66mKsCdbnXz,178,37,857.02,4,4,4,12,Champions
R_WxNO6Oe6xqGi15T,346,26,530.5,2,3,3,8,Loyal
R_XAphEY817eORyx3,149,32,724.43,4,4,4,12,Champions
R_XBTixAZnoRoMVQB,233,14,492.83,3,3,3,9,Loyal
R_XBcuYV8ItZHNRIZ,377,1,27.98,2,1,1,4,Lapsed
R_XCaSsrV88hbJ4yd,288,19,447.66999999999996,2,3,3,8,Loyal
R_XFB8SnqP21l7p8R,164,8,175.34,4,2,2,8,Loyal
R_XFxTMj7GDret70d,242,4,80.84,3,1,1,5,At Risk
R_XGKozLuGXZzktCF,386,35,660.31,2,4,4,10,Champions
R_XLNqrCKqhDiXYc1,250,15,272.84000000000003,3,3,2,8,Loyal
R_XMyTz3sIsacmJRD,931,3,44.71,1,1,1,3,Lapsed
R_XNE9peoiyTnAXUl,308,10,417.75,2,2,3,7,Loyal
R_XNiuJCcVUXlLUYx,1243,3,61.35,1,1,1,3,Lapsed
R_XOnvBxkG4fwLWVz,121,70,1521.57,4,4,4,12,Champions
R_XSQ0rtJL82sO48h,208,23,523.23,3,3,3,9,Loyal
R_XSVsVm3kojFdmCJ,315,7,145.57,2,2,2,6,At Risk
R_XSu10jIDimUl5m1,115,65,1152.56,4,4,4,12,Champions
R_XTmxVoQGo9qhbyx,286,14,271.44,2,3,2,7,Loyal
R_XUhit9pAXhD746B,129,38,1037.63,4,4,4,12,Champions
R_XUkFqv28ZmOyNBT,665,12,485.98,1,2,3,6,At Risk
R_XX2kFbi9VPxFWLf,902,3,24.15,1,1,1,3,Lapsed
R_XX4679ZDUYaKZTb,259,5,219.66,2,1,2,5,At Risk
R_XXNgBpq2i7mSrnP,600,9,171.22,1,2,2,5,At Risk
R_XXow2gO79y4faxj,122,71,790.65,4,4,4,12,Champions
R_XYTa0bvoaQqev3r,162,36,741.35,4,4,4,12,Champions
R_XYeZSVkzBQBQtBD,283,35,769.53,2,4,4,10,Champions
R_XYsrPCXL5N6boad,181,14,290.77,4,3,2,9,Loyal
R_XZAx9TyW7gz9GxP,649,4,41.46,1,1,1,3,Lapsed
R_Xhz81T9LodPX0KB,326,69,1000.71,2,4,4,10,Champions
R_Xilms2p1sQqPq4p,182,17,302.11,4,3,2,9,Loyal
R_Xjn66iH08ck5oPL,220,79,1161.2,3,4,4,11,Champions
R_Xk42yW3pfoWC6Ih,267,16,292.32,2,3,2,7,Loyal
R_XmJksWdlfM3NHJ7,673,6,97.64,1,2,1,4,Lapsed
R_Xn2sfdbpwAfI3wB,275,15,325.53999999999996,2,3,3,8,Loyal
R_XnUU1fZEhQ2Sa4N,235,17,461.29,3,3,3,9,Loyal
R_Xnxbf5uRDYJ5tvz,428,23,240.05,1,3,2,6,At Risk
R_XpHv6ZEKCuud0Gt,177,19,489.89,4,3,3,10,Champions
R_XsIUODlniv0lMu5,234,27,795.1,3,3,4,10,Champions
R_XsQ88Q0fyB4ya7n,783,6,247.94,1,2,2,5,At Risk
R_Xt4H8BJ1Vx7ws8h,137,117,1040.53,4,4,4,12,Champions
R_XtYIlnjI6etRnGh,233,27,677.48,3,3,4,10,Champions
R_XuCuybjxPer1OeJ,181,35,1057.2,4,4,4,12,Champions
R_XvQvSZcUpzRXxrr,306,4,60.260000000000005,2,1,1,4,Lapsed
R_XvTgfvCeoBbBuBH,341,3,41.599999999999994,2,1,1,4,Lapsed
R_XwiCirQyfwJzVtv,123,59,1100.51,4,4,4,12,Champions
R_XzINZBCVFPB7RWF,352,17,240.59,2,3,2,7,Loyal
R_Y327gjLqd4iezqV,196,12,415.18,4,2,3,9,Loyal
R_Y3PPLmdNg6NnwZz,478,12,236.3,1,2,2,5,At Risk
R_Y3TdYiBodZOLXlT,151,17,928.94,4,3,4,11,Champions
R_Y4Y0rnYYDKTzxM5,137,14,173.73,4,3,2,9,Loyal
R_Y4aBj5VuuQKYcq5,316,40,1382.1200000000001,2,4,4,10,Champions
R_Y4jCkfTFzvtw5SF,160,70,1647.6200000000001,4,4,4,12,Champions
R_Y9umn8jRAhKJgTn,221,27,1439.39,3,3,4,10,Champions
R_YPSS9WRS3ZVKQPn,286,40,1097.31,2,4,4,10,Champions
R_YQSfqhQ1uDpXT7r,700,3,15.26,1,1,1,3,Lapsed
R_YS4MPsfM1Neg0RH,122,21,511.96999999999997,4,3,3,10,Champions
R_YSl6RLgAiesofPH,200,52,954.64,3,4,4,11,Champions
R_YVNaznCASVojYKB,347,11,272.95,2,2,2,6,At Risk
R_YVoT55Wyx9S4FDb,161,10,135.35000000000002,4,2,2,8,Loyal
R_YWC7NpQLctWlPVf,230,8,468.67,3,2,3,8,Loyal
R_YWxPdbahUtA72LL,260,16,278.78,2,3,2,7,Loyal
R_YY9mG1AzrXV1e3D,211,18,351.87,3,3,3,9,Loyal
R_YYrJhkIJO9hdbAl,1262,3,90.19,1,1,1,3,Lapsed
R_Ybh09t36EFaS3jb,450,14,181.57,1,3,2,6,At Risk
R_Z1xA09bofW5IQSJ,486,4,63.55,1,1,1,3,Lapsed
R_Z2Gd6jT9M6qXlzH,276,34,919.8399999999999,2,4,4,10,Champions
R_Z4qMkqhWSmIbdSh,122,117,1618.93,4,4,4,12,Champions
R_Z8LQWkg9NepKDIt,233,7,298.91999999999996,3,2,2,7,Loyal
R_Z8cv50HCNZ5CvSN,911,2,14.379999999999999,1,1,1,3,Lapsed
R_ZDCVBbGxqUyBjGh,791,3,27.23,1,1,1,3,Lapsed
R_ZFhsRu6k5e3fX1v,185,24,256.8,4,3,2,9,Loyal
R_ZI7koGyz1xd8QLv,988,3,63.49,1,1,1,3,Lapsed
R_ZIBCd5K8oQRXdm1,146,18,402.02,4,3,3,10,Champions
R_ZIsOywgVBw4idR7,183,7,136.37,4,2,2,8,Loyal
R_ZIuaiND875SbVPr,231,17,88.89,3,3,1,7,Loyal
R_Za6NwCg735Vw39n,126,22,428.45,4,3,3,10,Champions
R_ZauRmxopn1S5Sud,126,18,423.22999999999996,4,3,3,10,Champions
R_ZeIqsLOkeyCl5uN,298,24,494.91,2,3,3,8,Loyal
R_ZeZNk6GoDJUatUJ,222,12,220.11,3,2,2,7,Loyal
R_ZegAOoGxHgKdVIZ,630,5,70.65,1,1,1,3,Lapsed
R_ZeqLnp8IZFNzHMt,202,14,534.97,3,3,3,9,Loyal
R_ZfOmPhI6XuCcRUt,415,2,42.45,1,1,1,3,Lapsed
R_ZfxDd4JY8M1gR8J,238,79,1219.81,3,4,4,11,Champions
R_ZjFHZnBMjWeAYdH,268,16,190.96,2,3,2,7,Loyal
R_ZkokwdIEZybYo9z,115,135,2663.33,4,4,4,12,Champions
R_Zkstf2bmFRQo2m5,686,16,2155.43,1,3,4,8,Loyal
R_Zl9dw9qtiaH47xn,357,9,328.34000000000003,2,2,3,7,Loyal
R_ZlBK7nDoFklNS0x,1649,1,15.31,1,1,1,3,Lapsed
R_ZlS0sW6ozCjoQlH,293,8,289.65,2,2,2,6,At Risk
R_ZluO0WXbB2tgciB,492,6,72.24,1,2,1,4,Lapsed
R_Zn1yhaZTqrBfDmp,842,21,586.4300000000001,1,3,3,7,Loyal
R_ZqMc2n2GUPEaXfz,333,15,230.48,2,3,2,7,Loyal
R_Zta1XxxkHsDrVfz,217,6,232.53,3,2,2,7,Loyal
R_Zw0unpmWGOSsWEF,291,12,195.61,2,2,2,6,At Risk
R_Zwn68Xfx8lenBER,159,42,1427.46,4,4,4,12,Champions
R_ZwuXRF5zwg9UUCt,221,4,79.36,3,1,1,5,At Risk
R_ZynUIMrEe9VumxH,227,39,832.74,3,4,4,11,Champions
R_ZytLOQiQXCPkNWx,112,14,348.03,4,3,3,10,Champions
R_ZytPZbOx6EtswkV,126,20,843.42,4,3,4,11,Champions
R_Zz495Ir7AjUbSCJ,152,21,374.12,4,3,3,10,Champions
R_a3Q8UXAMXpamZB7,262,72,1168.23,2,4,4,10,Champions
R_a3tDhXWQm43rsUF,214,6,130.11,3,2,2,7,Loyal
R_a60NWVgys86xns5,235,1,9.99,3,1,1,5,At Risk
R_a63UuDzyNOdlI2J,238,31,663.09,3,4,4,11,Champions
R_aVJqrvifyzC8qKR,301,2,39.660000000000004,2,1,1,4,Lapsed
R_aVKYvNNMeqIDPsB,291,7,75.8,2,2,1,5,At Risk
R_aVslz4Q8yi9S6Cl,126,5,190.5,4,1,2,7,Loyal
R_aWxv9Pcd9PO2U4V,214,11,336.81,3,2,3,8,Loyal
R_aXKdpMinM7xCmrv,703,31,124.15,1,4,2,7,Loyal
R_aXyCrbVYxzFwuzv,225,3,96.15,3,1,1,5,At Risk
R_aYp7TYN8pNsU6lP,940,2,75.49000000000001,1,1,1,3,Lapsed
R_aaEBB25rxCxY7lv,252,17,506.0,3,3,3,9,Loyal
R_ab0QXkkUTrlg2KB,709,2,136.98,1,1,2,4,Lapsed
R_abKuATLfANudhTj,210,55,636.92,3,4,3,10,Champions
R_abf7RJn5xPCVb1v,201,23,731.38,3,3,4,10,Champions
R_abnab1EzH51Bkf7,641,9,81.75999999999999,1,2,1,4,Lapsed
R_afU6KRn89n5n9i9,240,38,942.48,3,4,4,11,Champions
R_afpraFNVxBHgh7X,390,4,160.4,2,1,2,5,At Risk
R_afsmqQnUctcdeY9,770,8,200.96,1,2,2,5,At Risk
R_ag6T2MYYTL2eE1j,219,72,1738.74,3,4,4,11,Champions
R_b14mPI2m0e5yH9D,644,7,213.23000000000002,1,2,2,5,At Risk
R_b1xAy0S4LKUsnLz,600,5,101.64999999999999,1,1,1,3,Lapsed
R_b2EQBRt18YPHWbn,265,19,710.75,2,3,4,9,Loyal
R_b2GkGBSnh7BW6RP,255,13,242.17,2,3,2,7,Loyal
R_b3NWnTBcFyWqXjH,164,20,443.56,4,3,3,10,Champions
R_b3dSUlk76L0C6TD,136,95,1802.97,4,4,4,12,Champions
R_b7z8AzmkKy3gNAl,307,14,754.87,2,3,4,9,Loyal
R_b8UnkZJoU93ZxEB,150,103,1641.78,4,4,4,12,Champions
R_b8v7OwKdVZBCvrX,223,29,523.3,3,4,3,10,Champions
R_b94CAnrDM9JIx4R,215,35,774.1999999999999,3,4,4,11,Champions
R_bBIcZn0ySKqKq0F,191,3,166.66000000000003,4,1,2,7,Loyal
R_bBf97e7ARwoovoR,166,15,273.07,4,3,2,9,Loyal
R_bBg8ASGfEpux3hv,171,61,1365.72,4,4,4,12,Champions
R_bBgIkZfU6RwGLWF,140,26,751.05,4,3,4,11,Champions
R_bBq5KArp9QA6oo1,867,2,62.290000000000006,1,1,1,3,Lapsed
R_bDEl7Y9wLiPfSTv,735,2,259.98,1,1,2,4,Lapsed
R_bEM9MySQ9bTLMc1,197,16,381.09,3,3,3,9,Loyal
R_bHPddsX5H49vNL3,337,5,64.38,2,1,1,4,Lapsed
R_bIXnQr8Fm57EAGR,576,6,59.84,1,2,1,4,Lapsed
R_bJI8lmXMZWL6oql,116,140,2298.88,4,4,4,12,Champions
R_bJbNhR1I5NnLKb7,128,42,972.69,4,4,4,12,Champions
R_bK5PUvc46zAxoQN,188,18,302.42,4,3,2,9,Loyal
R_bKJcIltPwncL9uN,859,23,2594.15,1,3,4,8,Loyal
R_bKt9Z4amoZXnAaJ,262,20,542.41,2,3,3,8,Loyal
R_bNLECaaqFJyVsNX,266,10,61.29,2,2,1,5,At Risk
R_bNlGrSwYPEMjfWh,396,23,692.8,2,3,4,9,Loyal
R_bNnd3UmePmOGvWF,255,19,379.49,2,3,3,8,Loyal
R_bObh6xg5bURfzwt,224,9,150.76,3,2,2,7,Loyal
R_bOsm0ntz3dHtHXz,274,10,742.9399999999999,2,2,4,8,Loyal
R_bPXVVzzUFNDkEc9,571,2,17.59,1,1,1,3,Lapsed
R_bPptIhTNoGD8H1D,209,8,144.3,3,2,2,7,Loyal
R_bPzwAFdlVaA87Vn,221,22,371.55,3,3,3,9,Loyal
R_ba73EoTEt4UBcWJ,564,3,62.35,1,1,1,3,Lapsed
R_babH9jrfPOAMoi5,232,7,392.2,3,2,3,8,Loyal
R_bdUj1u3aVonqb61,651,20,418.09,1,3,3,7,Loyal
R_bdw1ARGSVErDIWd,200,20,354.45,3,3,3,9,Loyal
R_beFwerGcbqawgBH,243,17,313.46999999999997,3,3,3,9,Loyal
R_bf37vgAtSoPc5rj,549,30,719.24,1,4,4,9,Loyal
R_bkAu6XeIT0wOxs5,301,18,767.25,2,3,4,9,Loyal
R_bkHRi9YgD6jBOMh,368,9,296.88,2,2,2,6,At Risk
R_bkquoGQp5VhpihP,214,32,1027.71,3,4,4,11,Champions
R_blmQEhOrCwpqG4x,154,19,349.27,4,3,3,10,Champions
R_bm9tqlI0FEOQFFL,143,49,476.53999999999996,4,4,3,11,Champions
R_bqJTh7OR8fc8Vah,279,12,163.70000000000002,2,2,2,6,At Risk
R_bqJcUVIGITLsNeF,1934,1,16.99,1,1,1,3,Lapsed
R_br5a8OxAqrKRxQd,119,37,518.84,4,4,3,11,Champions
R_brZ54fPuiQjRWRX,160,60,972.51,4,4,4,12,Champions
R_brpW12H2OkHT1iF,390,13,281.02,2,3,2,7,Loyal
R_bsaSvkeG5k4XMzv,290,14,287.76,2,3,2,7,Loyal
R_bvB6935ZyXpoL5v,204,12,218.79999999999998,3,2,2,7,Loyal
R_bvaM7i1LSTXVLMt,621,12,124.60000000000001,1,2,2,5,At Risk
R_bvclHP5uOzCHgFH,233,9,233.84,3,2,2,7,Loyal
R_bw0aiMNPkLYwG1X,545,6,83.82,1,2,1,4,Lapsed
R_bw2nQ0iRh2wCa8p,123,30,898.58,4,4,4,12,Champions
R_cAMloFKJSOzCpm9,240,69,1453.3799999999999,3,4,4,11,Champions
R_cAcAtozIWnZIbGp,107,85,1707.31,4,4,4,12,Champions
R_cBHNm1kpSiUUDGV,331,19,890.83,2,3,4,9,Loyal
R_cBcMo7c8BGeWv85,112,4,79.5,4,1,1,6,At Risk
R_cCM0aRqFsOZWpIR,1158,2,61.93000000000001,1,1,1,3,Lapsed
R_cCucjmijTJETC6d,124,69,1670.72,4,4,4,12,Champions
R_cD8Z9sFkKWQbxfP,211,20,819.04,3,3,4,10,Champions
R_cFGXaASTEfVOcMh,180,14,1878.52,4,3,4,11,Champions
R_cGwQbPAEzHdce1X,227,26,407.02,3,3,3,9,Loyal
